stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
040000002153,,"Amersham, Railway Station",,51.674965,-0.607715,,,,,,
040000002155,,"Amersham, Oakfield Corner",,51.676386,-0.6077,,,,,,
040000002161,,"Amersham, Hervines Road",,51.679796,-0.608651,,,,,,
040000002163,,"Amersham, Copperkins Lane",,51.681816,-0.60992,,,,,,
040000002651,,"Chesham Bois, Amersham Road",,51.683596,-0.612108,,,,,,
040000002165,,"Chesham Bois, Bois Avenue",,51.685478,-0.614669,,,,,,
040000002167,,"Chesham Bois, The Beacon School",,51.689399,-0.61397,,,,,,
040000002169,,"Chesham, Mineral Lane",,51.701236,-0.611163,,,,,,
040000002171,,"Chesham, Red Lion Street",,51.702851,-0.612416,,,,,,
040000002173,,"Chesham, Broadway",,51.70635,-0.612512,,,,,,
040000002701,,"Chesham, Police Station",,51.708825,-0.610453,,,,,,
040000002703,,"Chesham, The Jolly Sportsman PH",,51.710737,-0.609352,,,,,,
040000002705,,"Chesham, Berkhampstead Road",,51.713806,-0.608086,,,,,,
040000002707,,"Chesham, The Nash Arms PH",,51.716405,-0.60734,,,,,,
040000002709,,"Chesham, Preston Hill",,51.717529,-0.603542,,,,,,
040000002801,,"Chesham, Culverhouse Way",,51.720906,-0.597183,,,,,,
040000002803,,"Lye Green, Deer Park Walk",,51.720532,-0.592273,,,,,,
040000002727,,"Lye Green, The Green",,51.720705,-0.584189,,,,,,
040000002596,,"Orchard Leigh, Rushmere Lane",,51.719663,-0.569412,,,,,,
210021403647,,"Bovingdon, Airfield",,51.721175750124,-0.55022776153747,,,,,,
210021409300,,"Bovingdon, Whitehart Cross",,51.718082918081,-0.54371094238603,,,,,,
210021403590,,"Bovingdon Green, The Grange",,51.717085601313,-0.53725767862597,,,,,,
210021403600,,"Bovingdon, Nye Way",,51.71973367197,-0.53256856026756,,,,,,
210021403940,,"Bovingdon, Memorial Hall",,51.722736936423,-0.53184878486547,,,,,,
210021403960,,"Bovingdon, Hempstead Road",,51.723905174464,-0.53395373395511,,,,,,
210021403980,,"Bovingdon, Vicarage Lane",,51.725546037152,-0.5335821245992,,,,,,
210021404000,,"Bovingdon, Bobsleigh Hotel",,51.729046499781,-0.5266053605394,,,,,,
210021404020,,"Bovingdon, Little Hay Golf Course",,51.731708028281,-0.52230490474119,,,,,,
210021404040,,"Bovingdon, Bury Rise",,51.734491229777,-0.51057083823413,,,,,,
210021404060,,"Felden, Sheethanger Common",,51.736647804161,-0.50408423010412,,,,,,
210021404080,,"Felden, Boxmoor House School",,51.739909761328,-0.49968940711206,,,,,,
210021404400,,"Felden, Meadow Way",,51.742526080382,-0.49544575096397,,,,,,
210021404420,,"Hemel Hempstead, Railway Station",,51.743260532507,-0.48961304805041,,,,,,
210021404460,,"Boxmoor, Roughdown Road",,51.743134935213,-0.48614095113623,,,,,,
210021404480,,"Boxmoor, St Johns Church",,51.744232745201,-0.47923842439188,,,,,,
210021407010,,"Hemel Hempstead, Riverside",,51.74695838907,-0.47446799750394,,,,,,
210021407005,,"Hemel Hempstead, Waterhouse Street",,51.748414580204,-0.47373808992439,,,,,,
210021413007,,"Hemel Hempstead, Marlowes",,51.752135667419,-0.47223635754961,,,,,,
040000002953,,"High Wycombe, Bus Station",,51.631174,-0.756764,,,,,,
040000003058,,"High Wycombe, Oxford Street",,51.630941,-0.753404,,,,,,
040000003052,,"High Wycombe, Castle Street",,51.629732,-0.74799,,,,,,
040000003101,,"High Wycombe, Maybrook Gardens",,51.634909,-0.742732,,,,,,
040000003103,,"High Wycombe, Amersham Hill Drive",,51.637563,-0.740289,,,,,,
040000003105,,"High Wycombe, Royal Grammar School",,51.641012,-0.73739,,,,,,
040000003109,,"Terriers, Crossroads",,51.644273,-0.732169,,,,,,
040000003113,,"Terriers, De Havilland Drive",,51.646765,-0.724786,,,,,,
040000003115,,"Hazlemere, St John's Road",,51.647874,-0.720881,,,,,,
040000003117,,"Hazlemere, Holy Trinity Church",,51.649953,-0.716139,,,,,,
040000003119,,"Hazlemere, Holmer Green Road",,51.652255,-0.712894,,,,,,
040000003087,,"Hazlemere, Park Lane",,51.655084,-0.711744,,,,,,
040000003121,,"Hazlemere, Park Parade",,51.657019,-0.709405,,,,,,
040000003123,,"Hazlemere, Sawpit Hill",,51.661191,-0.706149,,,,,,
040000002103,,"Holmer Green, Copners Drive",,51.662509,-0.700906,,,,,,
040000002105,,"Holmer Green, Browns Road",,51.664087,-0.696466,,,,,,
040000002107,,"Holmer Green, The Pond",,51.665256,-0.693974,,,,,,
040000002109,,"Holmer Green, The Bat & Ball PH",,51.667631,-0.690913,,,,,,
040000002111,,"Holmer Green, Winters Way",,51.667122,-0.687934,,,,,,
040000002113,,"Beamond End, Sheepcote Dell Road",,51.662604,-0.679621,,,,,,
040000002115,,"Penn Street, Penn Wood",,51.66091,-0.664937,,,,,,
040000002135,,"Winchmore Hill, New Road",,51.657511,-0.633636,,,,,,
040000002137,,"Old Amersham, Crematorium",,51.659536,-0.626896,,,,,,
040000002097,,"Old Amersham, Amersham Hospital",,51.661243,-0.622189,,,,,,
040000002139,,"Old Amersham, Gilbert Scott Court",,51.663639,-0.619427,,,,,,
040000002141,,"Old Amersham, Whielden Street",,51.665593,-0.616634,,,,,,
040000002143,,"Old Amersham, Broadway",,51.665649,-0.612989,,,,,,
040000002499,,"Amersham, The Chequers PH",,51.664351,-0.606609,,,,,,
040000002600,,"Amersham, Stanley Hill Schools",,51.668079,-0.594998,,,,,,
040000002607,,"Amersham, Blackhorse Bridge",,51.672749,-0.592294,,,,,,
040000002606,,"Amersham, Plantation Road",,51.673961,-0.594324,,,,,,
040000002604,,"Amersham, Green Lane",,51.67617,-0.599405,,,,,,
040000002602,,"Amersham, Leisure Centre",,51.676677,-0.602658,,,,,,
040000002836,,"Chesham, Eskdale Avenue",,51.710595,-0.603437,,,,,,
040000002743,,"Chesham, Codmore Cross",,51.709805,-0.599843,,,,,,
210021406005,,"Hemel Hempstead, Waterhouse Street",,51.748655936936,-0.47362855114498,,,,,,
210021406020,,"Hemel Hempstead, Riverside",,51.747136831349,-0.47436058578809,,,,,,
210021408520,,"Boxmoor, St Johns Church",,51.744159699727,-0.47776342091318,,,,,,
210021408540,,"Boxmoor, Roughdown Road",,51.742989110177,-0.48529124082368,,,,,,
210021408560,,"Hemel Hempstead, Railway Station",,51.742927297609,-0.49097121410746,,,,,,
210021408660,,"Felden, Meadow Way",,51.742346782576,-0.49619040372189,,,,,,
210021408720,,"Felden, Boxmoor House School",,51.739543840068,-0.49990429320154,,,,,,
210021408740,,"Felden, Sheethanger Common",,51.736223747483,-0.50467752322448,,,,,,
210021408760,,"Bovingdon, Bury Rise",,51.734377136602,-0.51079181409124,,,,,,
210021408780,,"Bovingdon, Little Hay Golf Course",,51.730443463755,-0.52399690807104,,,,,,
210021408800,,"Bovingdon, Bobsleigh Hotel",,51.728886709365,-0.52676983467421,,,,,,
210021408820,,"Bovingdon, Vicarage Lane",,51.725560762394,-0.53332102919427,,,,,,
210021408840,,"Bovingdon, Hempstead Road",,51.723874237404,-0.53363621215671,,,,,,
210021408860,,"Bovingdon, Memorial Hall",,51.722469407699,-0.53130729172305,,,,,,
210021409330,,"Bovingdon, Nye Way",,51.719253730974,-0.53301840030218,,,,,,
210021409335,,"Bovingdon Green, The Grange",,51.716966953399,-0.53711674580272,,,,,,
210021403640,,"Bovingdon, Whitehart Cross",,51.718012088284,-0.54380007601914,,,,,,
210021403648,,"Bovingdon, Airfield",,51.72106068827,-0.55037621511594,,,,,,
040000002597,,"Orchard Leigh, Rushmere Lane",,51.719523,-0.569749,,,,,,
040000002744,,"Chesham, Codmore Cross",,51.709651,-0.599732,,,,,,
040000002825,,"Chesham, Eskdale Avenue",,51.710506,-0.60357,,,,,,
040000002704,,"Chesham, The Jolly Sportsman PH",,51.710715,-0.609035,,,,,,
040000002702,,"Chesham, Police Station",,51.708761,-0.61031,,,,,,
040000002174,,"Chesham, Broadway",,51.706309,-0.612875,,,,,,
040000002172,,"Chesham, Red Lion Street",,51.702328,-0.611535,,,,,,
040000002170,,"Chesham, The Wild Rover PH",,51.700991,-0.610982,,,,,,
040000002168,,"Chesham Bois, The Beacon School",,51.688869,-0.614001,,,,,,
040000002166,,"Chesham Bois, Bois Avenue",,51.685639,-0.614577,,,,,,
040000002652,,"Chesham Bois, Amersham Road",,51.683603,-0.611934,,,,,,
040000002164,,"Amersham, Copperkins Lane",,51.682371,-0.610438,,,,,,
040000002162,,"Amersham, Hervines Road",,51.679307,-0.608305,,,,,,
040000002156,,"Amersham, Oakfield Corner",,51.676303,-0.607515,,,,,,
040000002213,,"Amersham, Railway Station",,51.67455,-0.607568,,,,,,
040000002601,,"Amersham, Leisure Centre",,51.676581,-0.602907,,,,,,
040000002603,,"Amersham, Green Lane",,51.675837,-0.598576,,,,,,
040000002605,,"Amersham, Plantation Road",,51.673658,-0.59309,,,,,,
040000002498,,"Amersham, The Chequers PH",,51.664131,-0.606239,,,,,,
040000002142,,"Old Amersham, Broadway",,51.665396,-0.612866,,,,,,
040000002140,,"Old Amersham, Whielden Street",,51.66584,-0.616193,,,,,,
040000002138,,"Old Amersham, Gilbert Scott Court",,51.663476,-0.619374,,,,,,
040000002096,,"Old Amersham, Amersham Hospital",,51.661206,-0.622031,,,,,,
040000002136,,"Old Amersham, Crematorium",,51.659175,-0.627557,,,,,,
040000002134,,"Winchmore Hill, New Road",,51.65677,-0.634858,,,,,,
040000002133,,"Winchmore Hill, Whielden Gate",,51.6531,-0.644119,,,,,,
040000002116,,"Penn Street, Penn Wood",,51.661009,-0.665729,,,,,,
040000002114,,"Beamond End, Sheepcote Dell Road",,51.661632,-0.678738,,,,,,
040000002112,,"Holmer Green, Winters Way",,51.666221,-0.685415,,,,,,
040000002110,,"Holmer Green, The Bat & Ball PH",,51.667603,-0.690783,,,,,,
040000002108,,"Holmer Green, The Pond",,51.665271,-0.693713,,,,,,
040000002106,,"Holmer Green, Browns Road",,51.663657,-0.697375,,,,,,
040000002104,,"Holmer Green, Copners Drive",,51.662776,-0.699887,,,,,,
040000003122,,"Hazlemere, Sawpit Hill",,51.661171,-0.705962,,,,,,
040000003120,,"Hazlemere, Park Parade",,51.657829,-0.708674,,,,,,
040000003118,,"Hazlemere, Park Lane",,51.654762,-0.711883,,,,,,
040000003116,,"Hazlemere, Crossroads",,51.650784,-0.714005,,,,,,
040000003114,,"Hazlemere, Holy Trinity Church",,51.649067,-0.718173,,,,,,
040000003112,,"Hazlemere, St John's Road",,51.647527,-0.721295,,,,,,
040000003110,,"Terriers, De Havilland Drive",,51.646769,-0.724309,,,,,,
040000003108,,"Terriers, Crossroads",,51.644139,-0.732259,,,,,,
040000003106,,"High Wycombe, Royal Grammar School",,51.640956,-0.737218,,,,,,
040000003104,,"High Wycombe, Amersham Hill Drive",,51.637712,-0.739967,,,,,,
040000003102,,"High Wycombe, Maybrook Gardens",,51.634409,-0.743006,,,,,,
040000002972,,"High Wycombe, Station Interchange",,51.629748,-0.746054,,,,,,
040000003053,,"High Wycombe, Castle Street",,51.629596,-0.747849,,,,,,
040000003061,,"High Wycombe, Oxford Street",,51.63076,-0.753308,,,,,,
040000002728,,"Lye Green, The Green",,51.720653,-0.584393,,,,,,
040000002804,,"Lye Green, Deer Park Walk",,51.720479,-0.592318,,,,,,
040000002802,,"Chesham, Culverhouse Way",,51.720768,-0.597709,,,,,,
040000002712,,"Chesham, Lycrome Road",,51.72001,-0.598963,,,,,,
040000002710,,"Chesham, Preston Hill",,51.717656,-0.602944,,,,,,
040000002708,,"Chesham, The Nash Arms PH",,51.716349,-0.607211,,,,,,
040000002706,,"Chesham, Berkhampstead Road",,51.713454,-0.607952,,,,,,
040000002147,,"Amersham, Station Road",,51.665902,-0.60779,,,,,,
040000002149,,"Amersham, Beech Grove",,51.669264,-0.606877,,,,,,
040000002151,,"Amersham, The Rise",,51.671517,-0.607314,,,,,,
040000002175,,"Chesham, Townsend Road",,51.710126,-0.613236,,,,,,
040000002177,,"Chesham, Fire Station",,51.713434,-0.615421,,,,,,
040000002813,,"Chesham, Valley View",,51.716322,-0.617823,,,,,,
040000002179,,"Chesham, Hivings Hill",,51.716861,-0.618603,,,,,,
040000002181,,"Chesham, Hope Church",,51.721291,-0.617599,,,,,,
040000002183,,"Chesham, Windsor Road",,51.71936,-0.616181,,,,,,
040000002185,,"Chesham, Lyndhurst Road",,51.71738,-0.613752,,,,,,
040000002099,,"Chesham, Lansdowne Road",,51.715245,-0.611183,,,,,,
040000002698,,"Chesham, Addison Road",,51.714685,-0.609448,,,,,,
040000002150,,"Amersham, The Rise",,51.671651,-0.607238,,,,,,
040000002148,,"Amersham, Beech Grove",,51.669352,-0.60673,,,,,,
040000002146,,"Amersham, Station Road",,51.665383,-0.607994,,,,,,
040000002963,,"High Wycombe, Bus Station",,51.631412,-0.75631,,,,,,
040000003347,,"High Wycombe, St John's Church",,51.63121,-0.760144,,,,,,
040000003288,,"High Wycombe, Baker Street",,51.633196,-0.761766,,,,,,
040000003329,,"High Wycombe, The White Horse PH",,51.634853,-0.764539,,,,,,
040000003331,,"High Wycombe, Desborough Park Road",,51.637172,-0.772134,,,,,,
040000003333,,"High Wycombe, Mill End Road",,51.639127,-0.778584,,,,,,
040000003309,,"High Wycombe, Pheasant Drive",,51.64043,-0.78024,,,,,,
040000003305,,"High Wycombe, Falcon Rise",,51.64192,-0.782541,,,,,,
040000003307,,"High Wycombe, Curlew Close",,51.644475,-0.782733,,,,,,
040000003308,,"High Wycombe, Plomer Green Avenue",,51.644871,-0.775814,,,,,,
040000003296,,"Downley, Hillfield Close",,51.64357,-0.77345,,,,,,
040000003084,,"Downley, Downs Park",,51.642281,-0.771505,,,,,,
040000003276,,"High Wycombe, Pastures Church",,51.640086,-0.76798,,,,,,
040000003274,,"High Wycombe, The Pastures",,51.638788,-0.765067,,,,,,
040000003272,,"High Wycombe, Brindley Avenue",,51.638004,-0.7623,,,,,,
040000003264,,"High Wycombe, Hughenden Avenue",,51.639115,-0.75344,,,,,,
040000003254,,"High Wycombe, The Beaconsfield Arms PH",,51.637533,-0.750954,,,,,,
040000003135,,"Hazlemere, Crossroads",,51.651515,-0.711802,,,,,,
040000003137,,"Hazlemere, Rose Avenue",,51.650442,-0.708262,,,,,,
040000005015,,"Hazlemere, Sir William Ramsay School",,51.647702,-0.710286,,,,,,
040000003136,,"Tylers Green, William Ramsay School",,51.648436,-0.71066,,,,,,
040000003134,,"Hazlemere, Rose Avenue",,51.650249,-0.708672,,,,,,
040000003267,,"High Wycombe, The Beaconsfield Arms PH",,51.638169,-0.750778,,,,,,
040000003277,,"High Wycombe, Hughenden Avenue",,51.638726,-0.751586,,,,,,
040000003285,,"High Wycombe, Brindley Avenue",,51.637867,-0.762101,,,,,,
040000003287,,"High Wycombe, The Pastures",,51.638802,-0.765515,,,,,,
040000003289,,"High Wycombe, Pastures Church",,51.640318,-0.768653,,,,,,
040000003085,,"Downley, Downs Park",,51.641791,-0.771056,,,,,,
040000003291,,"Downley, Hillfield Close",,51.643462,-0.773453,,,,,,
040000003297,,"High Wycombe, Plomer Green Avenue",,51.644452,-0.774452,,,,,,
040000003299,,"Downley, Cross Court Shops",,51.644914,-0.777388,,,,,,
040000003290,,"Downley, South View",,51.645076,-0.779089,,,,,,
040000003292,,"High Wycombe, Curlew Close",,51.644392,-0.782446,,,,,,
040000003294,,"High Wycombe, Falcon Rise",,51.642037,-0.782553,,,,,,
040000003298,,"High Wycombe, Pheasant Drive",,51.640574,-0.779369,,,,,,
040000003324,,"High Wycombe, Mill End Road",,51.639215,-0.778409,,,,,,
040000002933,,"High Wycombe, Mill End Road East",,51.638815,-0.777133,,,,,,
040000003322,,"High Wycombe, Desborough Park Road",,51.636868,-0.770654,,,,,,
040000003320,,"High Wycombe, The White Horse PH",,51.635426,-0.765997,,,,,,
040000003279,,"High Wycombe, Baker Street",,51.633248,-0.761548,,,,,,
040000003336,,"High Wycombe, St John's Church",,51.631412,-0.760572,,,,,,
040000000903,,"High Wycombe, Coachway",,51.614271,-0.763725,,,,,,
040000005030,,"Cressex, Next",,51.613346,-0.774722,,,,,,
040000002939,,"Cressex, Cressex Link Road",,51.615187,-0.778689,,,,,,
040000003440,,"Cressex, Coronation Road",,51.617032,-0.778369,,,,,,
040000003400,,"Cressex, Halifax Road",,51.620159,-0.778169,,,,,,
040000003402,,"Cressex, Lincoln Road",,51.621281,-0.773661,,,,,,
040000003406,,"Cressex, Lancaster Road",,51.61942,-0.769349,,,,,,
040000003408,,"High Wycombe, Carver Hill Road",,51.623215,-0.766054,,,,,,
040000003410,,"High Wycombe, The Wendover Arms PH",,51.626855,-0.764944,,,,,,
040000003412,,"High Wycombe, Plumer Road",,51.629048,-0.764046,,,,,,
040000003418,,"High Wycombe, Wycombe General Hospital",,51.627105,-0.75219,,,,,,
040000003095,,"High Wycombe, Town Hall",,51.627952,-0.748863,,,,,,
040000003063,,"High Wycombe, Crendon Street",,51.629109,-0.747747,,,,,,
040000002973,,"High Wycombe, Station Interchange",,51.629655,-0.745767,,,,,,
040000002952,,"High Wycombe, Bus Station",,51.631157,-0.756808,,,,,,
040000003429,,"High Wycombe, West End Road",,51.630539,-0.762994,,,,,,
040000003427,,"High Wycombe, Plumer Road",,51.628992,-0.763845,,,,,,
040000003425,,"High Wycombe, The Wendover Arms PH",,51.626171,-0.764933,,,,,,
040000003423,,"High Wycombe, Carver Hill Road",,51.622754,-0.765763,,,,,,
040000003411,,"Cressex, Lancaster Road",,51.619432,-0.769666,,,,,,
040000003413,,"Cressex, Lincoln Road",,51.62143,-0.774177,,,,,,
040000003415,,"Cressex, Halifax Road",,51.620077,-0.778027,,,,,,
040000003971,,"Cressex, Coronation Road",,51.617085,-0.778237,,,,,,
040000002940,,"Cressex, Cressex Link Road",,51.615833,-0.77833,,,,,,
040000003383,,"Cressex, John Hall Way",,51.613428,-0.775071,,,,,,
040000002906,,"Booker, YMCA",,51.613002,-0.779127,,,,,,
040000003311,,"High Wycombe, Southfield Road",,51.640105,-0.776636,,,,,,
040000003313,,"High Wycombe, White Close",,51.640072,-0.773501,,,,,,
040000003315,,"High Wycombe, Middlebrook Road",,51.639743,-0.770374,,,,,,
040000003306,,"High Wycombe, Cotswold Way",,51.637881,-0.768575,,,,,,
040000003086,,"High Wycombe, Brecon Way",,51.636534,-0.766198,,,,,,
040000003088,,"High Wycombe, Cumbrian Way",,51.635813,-0.76431,,,,,,
040000003090,,"High Wycombe, Mendip Way",,51.635228,-0.762592,,,,,,
040000003316,,"High Wycombe, Riverside",,51.633555,-0.759964,,,,,,
040000002951,,"High Wycombe, Bus Station",,51.63113,-0.756852,,,,,,
040000003165,,"High Wycombe, Railway Station",,51.630262,-0.746213,,,,,,
040000003167,,"High Wycombe, Duke Street",,51.62973,-0.741908,,,,,,
040000003169,,"High Wycombe, Lucas Road",,51.629514,-0.738475,,,,,,
040000003188,,"High Wycombe, Bowerdean Crossroads",,51.630483,-0.734966,,,,,,
040000003190,,"High Wycombe, Chichester Close",,51.627778,-0.734304,,,,,,
040000003245,,"High Wycombe, Cricket Ground",,51.624975,-0.734483,,,,,,
040000003247,,"High Wycombe, Chestnut Avenue",,51.623657,-0.731559,,,,,,
040000003249,,"High Wycombe, London Road Lidl",,51.622801,-0.727234,,,,,,
040000003251,,"Wycombe Marsh, Post Office",,51.620546,-0.719916,,,,,,
040000003949,,"High Wycombe, Cock Lane",,51.623214,-0.713109,,,,,,
040000003442,,"High Wycombe, Olympic Way",,51.624497,-0.711378,,,,,,
040000003950,,"High Wycombe, Cock Lane",,51.622849,-0.713452,,,,,,
040000003951,,"High Wycombe, Bank Street",,51.620032,-0.71655,,,,,,
040000003952,,"High Wycombe, Orchard Road",,51.618377,-0.713188,,,,,,
040000003257,,"Wycombe Marsh, The King George V PH",,51.61644,-0.712882,,,,,,
040000003259,,"High Wycombe, Hammersley Lane",,51.615641,-0.709669,,,,,,
040000003131,,"High Wycombe, The Rise",,51.615697,-0.703312,,,,,,
040000003133,,"High Wycombe, Magpie Wood",,51.614291,-0.701446,,,,,,
040000003236,,"High Wycombe, Hammersley Lane",,51.615018,-0.708603,,,,,,
040000003234,,"Wycombe Marsh, The King George V PH",,51.616099,-0.712082,,,,,,
040000003232,,"Wycombe Marsh, Ford Street",,51.618369,-0.716583,,,,,,
040000003230,,"Wycombe Marsh, Post Office",,51.620823,-0.721425,,,,,,
040000003250,,"High Wycombe, London Road Lidl",,51.622764,-0.727864,,,,,,
040000003248,,"High Wycombe, Chestnut Avenue",,51.623292,-0.73102,,,,,,
040000003253,,"High Wycombe, Gordon Road",,51.626143,-0.735303,,,,,,
040000003163,,"High Wycombe, Chichester Close",,51.62762,-0.734598,,,,,,
040000003172,,"High Wycombe, Bowerdean Crossroads",,51.630525,-0.735557,,,,,,
040000003174,,"High Wycombe, Lucas Road",,51.629411,-0.73816,,,,,,
040000003176,,"High Wycombe, Duke Street",,51.629736,-0.742456,,,,,,
040000003325,,"High Wycombe, Brook Street",,51.632633,-0.757808,,,,,,
040000003327,,"High Wycombe, Riverside",,51.633494,-0.760111,,,,,,
040000002954,,"High Wycombe, Bus Station",,51.631201,-0.75672,,,,,,
040000003054,,"High Wycombe, High Street",,51.628654,-0.748916,,,,,,
040000003243,,"High Wycombe, Trinity Church",,51.6269,-0.742925,,,,,,
040000003231,,"High Wycombe, Hillary Road",,51.626796,-0.723323,,,,,,
040000002942,,"High Wycombe, Windrush Court",,51.627777,-0.721706,,,,,,
040000002949,,"High Wycombe, Windrush Drive",,51.626226,-0.72136,,,,,,
040000003449,,"High Wycombe, St Hugh's Avenue",,51.625408,-0.720516,,,,,,
040000003451,,"High Wycombe, Hennerton Way South",,51.624639,-0.720928,,,,,,
040000003235,,"High Wycombe, Horsenden Road",,51.624108,-0.720047,,,,,,
040000003099,,"High Wycombe, Gynant Road",,51.625384,-0.719159,,,,,,
040000003237,,"High Wycombe, Roebuck Avenue",,51.626965,-0.717351,,,,,,
040000003252,,"High Wycombe, Misbourne Avenue",,51.627318,-0.717587,,,,,,
040000003220,,"High Wycombe, Hicks Farm Rise",,51.629845,-0.720102,,,,,,
040000003222,,"Totteridge, Baring Road",,51.632764,-0.722216,,,,,,
040000003192,,"Totteridge, Hollis Road",,51.634556,-0.722513,,,,,,
040000003194,,"Totteridge, Holywell Gardens",,51.631876,-0.723238,,,,,,
040000003196,,"High Wycombe, The Quadrangle",,51.630934,-0.725995,,,,,,
040000003198,,"High Wycombe, Baptist Church",,51.630809,-0.728513,,,,,,
040000003200,,"High Wycombe, Everest Road",,51.628806,-0.727861,,,,,,
040000003202,,"High Wycombe, Hillary Close",,51.628024,-0.72456,,,,,,
040000003204,,"High Wycombe, Hillary Road",,51.625991,-0.722912,,,,,,
040000003246,,"High Wycombe, Cricket Ground",,51.625448,-0.736666,,,,,,
040000003244,,"High Wycombe, Trinity Church",,51.626802,-0.743,,,,,,
040000003055,,"High Wycombe, High Street",,51.628658,-0.749262,,,,,,
040000002955,,"High Wycombe, Bus Station",,51.631227,-0.756676,,,,,,
040000003255,,"Wycombe Marsh, Ford Street",,51.617983,-0.715814,,,,,,
040000003261,,"Loudwater, Rayners Avenue",,51.611696,-0.702603,,,,,,
040000003263,,"Loudwater, Loudwater Turn",,51.6096,-0.699211,,,,,,
040000003265,,"Loudwater, The Papermill",,51.607633,-0.696148,,,,,,
040000003047,,"Loudwater, Tesco",,51.605311,-0.69116,,,,,,
040000003049,,"Wooburn Moor, Whitehouse Lane",,51.602189,-0.685373,,,,,,
040000001207,,"Holtspur, The King's Head PH",,51.59974,-0.66832,,,,,,
040000001209,,"Holtspur, North Drive",,51.59955,-0.665019,,,,,,
040000001211,,"Holtspur, Burkes Road",,51.599372,-0.658108,,,,,,
040000001213,,"Beaconsfield Old Town, Butlers Court Road",,51.599453,-0.648706,,,,,,
040000001215,,"Beaconsfield, The Saracen's Head PH",,51.601991,-0.635664,,,,,,
040000001233,,"Beaconsfield, Cricket Ground",,51.601941,-0.629847,,,,,,
040000001347,,"Bulstrode Park, Potkiln Lane",,51.598019,-0.60682,,,,,,
040000001345,,"Bulstrode Park, Crowne Plaza",,51.595208,-0.595761,,,,,,
040000001343,,"Bulstrode Park, Mumfords Lane",,51.591867,-0.582597,,,,,,
040000001341,,"Gerrards Cross, Bulstrode Park",,51.59149,-0.575982,,,,,,
040000001339,,"Gerrards Cross, The Bull Hotel",,51.587806,-0.563669,,,,,,
040000001337,,"Gerrards Cross, Bulstrode Court",,51.584652,-0.560189,,,,,,
040000001335,,"Gerrards Cross, Windsor Road",,51.582551,-0.557498,,,,,,
040000001333,,"Gerrards Cross, East Common",,51.579771,-0.553718,,,,,,
040000001329,,"Tatling End, Heusden Way",,51.575968,-0.541428,,,,,,
040000001327,,"Tatling End, Fulmer Lane",,51.574954,-0.53729,,,,,,
040000001325,,"Tatling End, Pinstone Way",,51.573979,-0.531188,,,,,,
040000001323,,"Tatling End, Toby Carvery",,51.573231,-0.526768,,,,,,
040000001321,,"Tatling End, Mount Lane",,51.571657,-0.519604,,,,,,
040000001307,,"Denham, Denham Avenue",,51.568239,-0.503886,,,,,,
040000001305,,"Denham, Springbridge Nurseries",,51.566068,-0.500754,,,,,,
040000001303,,"New Denham, Knighton Way Lane",,51.556175,-0.490867,,,,,,
040000001301,,"New Denham, Oakside",,51.552806,-0.487589,,,,,,
490015585E,,"Uxbridge, Belmont Road",,51.547432091285,-0.47973700047196,,,,,,
490005185V,,"Uxbridge, York Road",,51.547252577895,-0.476296072909,,,,,,
490005185N,,"Uxbridge, York Road",,51.547528400833,-0.47676279538906,,,,,,
490013969A,,"Uxbridge, High Street",,51.548092282953,-0.48141684937417,,,,,,
040000001302,,"New Denham, Oakside",,51.553419,-0.488434,,,,,,
040000001304,,"New Denham, Knighton Way Lane",,51.555741,-0.490679,,,,,,
040000001306,,"Denham, Springbridge Nurseries",,51.565948,-0.501249,,,,,,
040000001322,,"Tatling End, Mount Lane",,51.571498,-0.520532,,,,,,
040000001324,,"Tatling End, Toby Carvery",,51.572934,-0.526734,,,,,,
040000001326,,"Tatling End, Pinstone Way",,51.573988,-0.532631,,,,,,
040000001300,,"Tatling End, Fulmer Lane",,51.574848,-0.537452,,,,,,
040000001328,,"Tatling End, Heusden Way",,51.576039,-0.542061,,,,,,
040000001330,,"Gerrards Cross, Gaviots Close",,51.577351,-0.548585,,,,,,
040000001332,,"Gerrards Cross, East Common",,51.579876,-0.554206,,,,,,
040000001334,,"Gerrards Cross, Windsor Road",,51.582244,-0.557407,,,,,,
040000001336,,"Gerrards Cross, Bulstrode Court",,51.583697,-0.559309,,,,,,
040000001338,,"Gerrards Cross, The Bull Hotel",,51.586761,-0.562778,,,,,,
040000001340,,"Gerrards Cross, Bulstrode Park",,51.591327,-0.575944,,,,,,
040000001342,,"Bulstrode Park, Mumfords Lane",,51.591676,-0.583166,,,,,,
040000001344,,"Bulstrode Park, Crowne Plaza",,51.5947,-0.595358,,,,,,
040000001346,,"Bulstrode Park, Potkiln Lane",,51.598006,-0.607947,,,,,,
040000001234,,"Beaconsfield, Cricket Ground",,51.601971,-0.630842,,,,,,
040000001216,,"Beaconsfield, The Saracen's Head PH",,51.601601,-0.637726,,,,,,
040000001214,,"Beaconsfield, Butlers Court Road",,51.599096,-0.649727,,,,,,
040000001212,,"Holtspur, Burkes Road",,51.599267,-0.659901,,,,,,
040000001210,,"Holtspur, North Drive",,51.599389,-0.664359,,,,,,
040000001208,,"Holtspur, The King's Head PH",,51.59943,-0.670321,,,,,,
040000003050,,"Wooburn Moor, Whitehouse Lane",,51.602308,-0.686352,,,,,,
